Order_Number,Sales_Date,Sales_Channel,Currency,Sales_Team_ID,Store_ID,Product_ID,Order_Qty,Unit_Price,Unit_Cost,Sales,Costs,Profits
SO16459,2/4/20,Distributor,USD,15,89,46,4,344.87,246.33,1379.47,985.34,394.14
SO16460,1/13/20,Distributor,USD,19,189,23,7,223.22,159.44,1562.56,1116.11,446.45
SO16461,3/18/20,In-Store,USD,19,272,24,9,464.35,331.68,4179.12,2985.09,1194.03
SO16462,1/27/20,Distributor,USD,4,321,32,9,582.10,415.79,5238.91,3742.08,1496.83
SO16463,3/17/20,Wholesale,USD,24,83,30,3,304.40,217.43,913.19,652.28,260.91
SO16464,5/27/20,Wholesale,USD,24,130,39,9,629.01,449.30,5661.13,4043.67,1617.47
SO16465,5/18/20,Distributor,USD,17,42,38,1,523.08,373.63,523.08,373.63,149.45
SO16466,5/29/20,Wholesale,USD,6,122,7,5,209.84,149.88,1049.18,749.41,299.77
SO16467,2/12/20,Wholesale,USD,15,137,18,3,631.65,451.18,1894.96,1353.54,541.42
SO16468,2/9/20,Distributor,USD,16,223,14,7,638.12,455.80,4466.84,3190.60,1276.24
SO16469,2/28/20,Online,USD,21,189,21,5,153.41,109.58,767.03,547.88,219.15
SO16470,4/25/20,Online,USD,5,332,14,6,467.18,333.70,2803.07,2002.20,800.88
SO16471,3/30/20,Distributor,USD,13,220,4,1,535.90,382.79,535.90,382.79,153.11
SO16472,4/15/20,Wholesale,USD,19,128,7,7,524.80,374.86,3673.58,2623.99,1049.59
SO16473,2/11/20,Online,USD,3,106,13,5,317.36,226.69,1586.81,1133.44,453.37
SO16474,5/2/20,In-Store,USD,21,314,39,5,628.59,448.99,3142.96,2244.97,897.99
SO16475,3/26/20,In-Store,USD,11,66,27,3,221.07,157.91,663.21,473.72,189.49
SO16476,4/12/20,Wholesale,USD,24,207,31,3,585.32,418.09,1755.97,1254.27,501.71
SO16477,5/16/20,Wholesale,USD,25,11,2,9,407.93,291.38,3671.38,2622.42,1048.97
SO16478,3/11/20,Wholesale,USD,1,263,42,8,166.68,119.06,1333.47,952.48,380.99
SO16479,2/9/20,Distributor,USD,15,211,24,6,298.64,213.31,1791.84,1279.89,511.95
SO16480,5/3/20,Wholesale,USD,7,249,31,7,394.32,281.66,2760.24,1971.60,788.64
SO16481,1/5/20,Wholesale,USD,24,11,37,6,480.06,342.90,2880.39,2057.42,822.97
SO16482,4/19/20,Distributor,USD,15,343,31,5,576.17,411.55,2880.84,2057.74,823.10
SO16483,4/29/20,Distributor,USD,22,190,22,4,323.79,231.28,1295.14,925.10,370.04
SO16484,4/6/20,Wholesale,USD,20,116,15,8,190.33,135.95,1522.64,1087.60,435.04
SO16485,4/1/20,In-Store,USD,8,358,28,10,600.94,429.24,6009.41,4292.44,1716.97
SO16486,1/17/20,Online,USD,22,278,11,5,309.07,220.76,1545.33,1103.80,441.52
SO16487,3/27/20,Online,USD,5,120,8,9,462.76,330.54,4164.86,2974.90,1189.96
SO16488,4/12/20,Wholesale,USD,18,118,7,7,382.65,273.32,2678.54,1913.25,765.30
SO16489,4/5/20,In-Store,USD,3,334,22,2,325.49,232.49,650.98,464.99,185.99
SO16490,5/13/20,In-Store,USD,1,135,36,10,356.15,254.39,3561.52,2543.94,1017.58
SO16491,5/25/20,Wholesale,USD,26,185,11,8,279.55,199.68,2236.40,1597.43,638.97
SO16492,4/10/20,Online,USD,13,4,11,2,181.40,129.57,362.80,259.14,103.66
SO16493,3/8/20,Wholesale,USD,9,158,32,10,301.15,215.11,3011.54,2151.10,860.44
SO16494,2/22/20,Online,USD,14,107,42,6,434.67,310.48,2608.00,1862.86,745.14
SO16495,1/10/20,Distributor,USD,1,200,38,10,152.74,109.10,1527.41,1091.01,436.40
SO16496,1/14/20,Distributor,USD,17,259,39,6,360.86,257.76,2165.18,1546.56,618.62
SO16497,1/22/20,Online,USD,8,51,4,6,490.90,350.64,2945.40,2103.85,841.54
SO16498,3/23/20,Wholesale,USD,18,8,16,4,311.27,222.33,1245.07,889.33,355.73
SO16499,5/6/20,In-Store,USD,16,9,39,7,312.68,223.35,2188.79,1563.42,625.37
SO16500,5/26/20,Wholesale,USD,4,180,3,9,637.06,455.04,5733.52,4095.37,1638.15
SO16501,2/11/20,Wholesale,USD,13,131,41,9,525.49,375.35,4729.42,3378.16,1351.26
SO16502,1/21/20,Distributor,USD,13,337,37,4,248.22,177.30,992.89,709.21,283.68
SO16503,2/21/20,Distributor,USD,19,342,9,7,504.88,360.63,3534.13,2524.38,1009.75
SO16504,5/3/20,In-Store,USD,18,81,44,4,176.56,126.12,706.24,504.46,201.78
SO16505,5/2/20,In-Store,USD,8,24,25,2,181.00,129.29,362.00,258.57,103.43
SO16506,3/21/20,Wholesale,USD,20,128,6,9,572.88,409.20,5155.90,3682.79,1473.11
SO16507,3/6/20,Distributor,USD,21,86,21,1,279.59,199.71,279.59,199.71,79.88
SO16508,5/27/20,Wholesale,USD,24,294,31,6,234.60,167.57,1407.57,1005.41,402.16
SO16509,2/19/20,Distributor,USD,14,42,4,3,482.58,344.70,1447.74,1034.10,413.64
SO16510,2/13/20,Distributor,USD,19,25,32,8,370.35,264.54,2962.83,2116.30,846.52
SO16511,3/15/20,Wholesale,USD,11,262,28,2,408.80,292.00,817.59,584.00,233.60
SO16512,1/10/20,Wholesale,USD,23,256,5,7,405.35,289.54,2837.47,2026.76,810.71
SO16513,3/14/20,In-Store,USD,14,249,19,1,424.46,303.19,424.46,303.19,121.27
SO16514,4/23/20,In-Store,USD,11,321,46,5,309.49,221.07,1547.47,1105.33,442.13
SO16515,3/25/20,Wholesale,USD,11,17,5,3,420.26,300.18,1260.78,900.55,360.22
SO16516,5/1/20,Distributor,USD,21,255,28,5,508.57,363.26,2542.85,1816.32,726.53
SO16517,4/18/20,Wholesale,USD,4,350,5,5,328.25,234.46,1641.23,1172.31,468.92
SO16518,5/20/20,Wholesale,USD,19,180,28,3,584.07,417.20,1752.22,1251.59,500.64
SO16519,4/4/20,In-Store,USD,8,45,15,1,264.96,189.26,264.96,189.26,75.70
SO16520,5/31/20,In-Store,USD,4,340,44,7,597.37,426.69,4181.56,2986.83,1194.73
SO16521,1/28/20,Distributor,USD,14,41,17,7,316.40,226.00,2214.79,1581.99,632.80
SO16522,4/11/20,Distributor,USD,12,260,14,10,482.26,344.47,4822.59,3444.71,1377.88
SO16523,2/8/20,Wholesale,USD,16,235,1,4,606.74,433.38,2426.95,1733.54,693.41
SO16524,4/30/20,Wholesale,USD,23,46,30,4,590.31,421.65,2361.22,1686.59,674.64
SO16525,5/26/20,In-Store,USD,11,188,7,3,414.02,295.73,1242.07,887.19,354.88
SO16526,1/3/20,Online,USD,19,283,21,1,586.29,418.78,586.29,418.78,167.51
SO16527,2/26/20,Wholesale,USD,1,336,9,1,231.16,165.11,231.16,165.11,66.04
SO16528,2/5/20,Distributor,USD,24,55,22,4,529.74,378.39,2118.97,1513.55,605.42
SO16529,3/23/20,Distributor,USD,15,51,35,8,274.88,196.34,2199.05,1570.75,628.30
SO16530,5/10/20,Distributor,USD,19,11,29,2,588.46,420.33,1176.92,840.66,336.26
SO16531,2/23/20,Distributor,USD,7,356,10,6,593.67,424.05,3562.01,2544.29,1017.72
SO16532,5/28/20,Distributor,USD,1,274,11,5,464.39,331.71,2321.94,1658.53,663.41
SO16533,3/12/20,Wholesale,USD,9,117,15,3,535.65,382.61,1606.94,1147.82,459.13
SO16534,5/6/20,Wholesale,USD,10,301,22,6,238.30,170.21,1429.80,1021.29,408.51
SO16535,2/26/20,Wholesale,USD,10,314,2,1,472.99,337.85,472.99,337.85,135.14
SO16536,2/22/20,In-Store,USD,16,208,35,7,457.14,326.53,3200.01,2285.72,914.29
SO16537,2/24/20,Distributor,USD,24,246,2,4,287.44,205.31,1149.74,821.24,328.50
SO16538,3/9/20,In-Store,USD,19,222,45,6,415.03,296.45,2490.19,1778.71,711.48
SO16539,5/23/20,In-Store,USD,13,89,45,3,268.77,191.98,806.30,575.93,230.37
SO16540,3/29/20,Online,USD,7,155,4,3,217.17,155.12,651.52,465.37,186.15
SO16541,1/6/20,Wholesale,USD,7,109,5,6,183.56,131.11,1101.33,786.67,314.67
SO16542,3/16/20,Online,USD,2,138,33,3,317.28,226.63,951.85,679.90,271.96
SO16543,4/29/20,Wholesale,USD,13,85,10,6,412.42,294.58,2474.51,1767.50,707.00
SO16544,2/23/20,In-Store,USD,2,302,9,7,360.24,257.32,2521.70,1801.21,720.48
SO16545,1/9/20,In-Store,USD,17,94,16,3,161.54,115.38,484.61,346.15,138.46
SO16546,4/11/20,Distributor,USD,24,101,25,5,289.04,206.46,1445.19,1032.28,412.91
SO16547,5/13/20,Wholesale,USD,6,162,13,4,404.32,288.80,1617.30,1155.21,462.09
SO16548,3/23/20,In-Store,USD,11,262,26,10,287.28,205.20,2872.82,2052.01,820.81
SO16549,2/22/20,In-Store,USD,11,93,40,1,296.39,211.71,296.39,211.71,84.68
SO16550,3/10/20,Wholesale,USD,16,185,24,9,261.82,187.02,2356.41,1683.15,673.26
SO16551,4/29/20,Distributor,USD,17,125,3,10,481.20,343.71,4811.96,3437.11,1374.85
SO16552,2/6/20,Distributor,USD,1,191,12,8,196.23,140.16,1569.83,1121.31,448.52
SO16553,1/31/20,Online,USD,22,219,44,3,276.12,197.23,828.35,591.68,236.67
SO16554,2/15/20,In-Store,USD,13,166,1,10,326.19,232.99,3261.87,2329.90,931.96
SO16555,2/11/20,In-Store,USD,17,298,24,4,402.71,287.65,1610.86,1150.61,460.25
SO16556,1/3/20,Online,USD,9,142,10,9,213.10,152.21,1917.87,1369.91,547.96
SO16557,3/12/20,Distributor,USD,11,145,16,2,505.49,361.06,1010.98,722.13,288.85
SO16558,5/27/20,Online,USD,13,37,6,9,426.38,304.56,3837.44,2741.03,1096.41
SO16559,1/11/20,Online,USD,16,365,21,1,367.43,262.45,367.43,262.45,104.98
SO16560,3/7/20,In-Store,USD,21,263,36,5,650.31,464.51,3251.54,2322.53,929.01
SO16561,1/2/20,Wholesale,USD,7,8,33,7,329.06,235.04,2303.39,1645.28,658.11
SO16562,2/2/20,Wholesale,USD,15,235,13,2,180.33,128.81,360.66,257.62,103.05
SO16563,1/3/20,Distributor,USD,18,132,33,4,550.89,393.49,2203.55,1573.96,629.58
SO16564,5/6/20,In-Store,USD,20,335,17,1,386.27,275.91,386.27,275.91,110.36
SO16565,2/28/20,Distributor,USD,22,297,10,10,387.41,276.72,3874.07,2767.20,1106.88
SO16566,4/6/20,In-Store,USD,18,143,4,1,327.82,234.16,327.82,234.16,93.66
SO16567,2/21/20,Distributor,USD,3,11,14,1,268.04,191.46,268.04,191.46,76.58
SO16568,2/18/20,Online,USD,14,153,27,6,380.20,271.57,2281.21,1629.43,651.77
SO16569,5/6/20,Online,USD,23,3,31,3,589.69,421.21,1769.08,1263.63,505.45
SO16570,5/10/20,Wholesale,USD,24,334,30,9,295.96,211.40,2663.64,1902.60,761.04
SO16571,2/8/20,Distributor,USD,16,134,10,8,266.87,190.62,2134.94,1524.96,609.98
SO16572,1/7/20,Distributor,USD,14,353,22,1,298.22,213.01,298.22,213.01,85.20
SO16573,3/8/20,Distributor,USD,16,361,25,2,215.39,153.85,430.78,307.70,123.08
SO16574,5/15/20,In-Store,USD,24,154,35,2,398.88,284.92,797.77,569.84,227.93
SO16575,5/2/20,Distributor,USD,12,289,1,3,638.28,455.92,1914.85,1367.75,547.10
SO16576,4/20/20,In-Store,USD,23,31,45,10,274.65,196.18,2746.46,1961.76,784.70
SO16577,4/8/20,Distributor,USD,5,247,25,2,646.32,461.66,1292.64,923.31,369.33
SO16578,4/27/20,Wholesale,USD,11,152,29,8,154.71,110.50,1237.65,884.04,353.61
SO16579,5/18/20,Wholesale,USD,10,318,6,8,354.26,253.05,2834.12,2024.37,809.75
SO16580,3/1/20,Distributor,USD,4,333,34,6,293.62,209.73,1761.72,1258.37,503.35
SO16581,5/15/20,Distributor,USD,13,105,11,2,207.90,148.50,415.80,297.00,118.80
SO16582,3/13/20,In-Store,USD,7,210,37,2,234.72,167.65,469.43,335.31,134.12
SO16583,4/19/20,Wholesale,USD,24,232,1,2,438.25,313.03,876.49,626.06,250.43
SO16584,3/9/20,Distributor,USD,12,50,5,9,196.89,140.64,1772.05,1265.75,506.30
SO16585,4/1/20,Wholesale,USD,24,98,5,8,157.67,112.62,1261.39,901.00,360.40
SO16586,1/8/20,Wholesale,USD,12,325,10,2,529.84,378.46,1059.68,756.92,302.77
SO16587,1/26/20,Online,USD,5,63,39,8,246.76,176.26,1974.09,1410.06,564.02
SO16588,5/10/20,Online,USD,12,122,24,10,317.93,227.09,3179.29,2270.92,908.37
SO16589,2/27/20,Distributor,USD,19,178,30,1,278.08,198.63,278.08,198.63,79.45
SO16590,5/30/20,In-Store,USD,15,21,34,9,346.34,247.39,3117.09,2226.49,890.60
SO16591,5/5/20,Distributor,USD,10,162,11,9,389.33,278.10,3504.01,2502.86,1001.15
SO16592,4/20/20,Online,USD,8,160,35,8,237.21,169.44,1897.72,1355.51,542.20
SO16593,3/10/20,Distributor,USD,10,255,39,2,606.45,433.18,1212.91,866.36,346.55
SO16594,5/14/20,Distributor,USD,13,49,28,7,229.78,164.13,1608.44,1148.89,459.55
SO16595,5/26/20,Online,USD,3,130,21,1,262.62,187.58,262.62,187.58,75.03
SO16596,1/11/20,Wholesale,USD,24,190,44,2,167.85,119.90,335.71,239.79,95.92
SO16597,3/4/20,Online,USD,10,86,45,4,284.30,203.07,1137.20,812.29,324.92
SO16598,2/19/20,Distributor,USD,4,149,21,5,407.19,290.85,2035.94,1454.24,581.70
SO16599,5/15/20,Wholesale,USD,16,39,30,3,218.79,156.28,656.37,468.83,187.53
SO16600,4/26/20,Online,USD,11,295,23,10,462.39,330.28,4623.90,3302.79,1321.11
SO16601,1/20/20,Wholesale,USD,2,363,16,6,539.81,385.58,3238.86,2313.47,925.39
SO16602,1/5/20,Wholesale,USD,18,199,20,1,356.57,254.69,356.57,254.69,101.88
SO16603,3/20/20,Distributor,USD,10,276,18,9,352.18,251.56,3169.61,2264.01,905.60
SO16604,5/15/20,In-Store,USD,4,347,15,3,242.88,173.48,728.63,520.45,208.18
SO16605,5/23/20,Distributor,USD,25,213,37,5,280.62,200.44,1403.11,1002.22,400.89
SO16606,2/5/20,Distributor,USD,26,361,27,1,505.56,361.11,505.56,361.11,144.45
SO16607,2/1/20,Distributor,USD,25,14,32,10,413.18,295.13,4131.76,2951.26,1180.50
SO16608,1/31/20,Distributor,USD,8,190,19,5,164.22,117.30,821.10,586.50,234.60
SO16609,1/27/20,Distributor,USD,2,304,40,6,328.84,234.89,1973.05,1409.32,563.73
SO16610,2/20/20,Online,USD,4,212,23,7,548.41,391.72,3838.85,2742.03,1096.81
SO16611,5/4/20,In-Store,USD,1,173,38,7,348.36,248.83,2438.52,1741.80,696.72
SO16612,5/16/20,Distributor,USD,16,296,29,10,292.74,209.10,2927.42,2091.02,836.41
SO16613,4/26/20,Online,USD,21,167,31,3,266.31,190.22,798.92,570.66,228.26
SO16614,4/28/20,In-Store,USD,12,177,8,8,393.16,280.83,3145.28,2246.63,898.65
SO16615,1/11/20,Online,USD,21,242,41,6,464.89,332.07,2789.35,1992.39,796.96
SO16616,4/8/20,In-Store,USD,9,295,27,2,615.02,439.30,1230.04,878.60,351.44
SO16617,2/12/20,Online,USD,18,12,36,3,415.11,296.50,1245.32,889.51,355.80
SO16618,2/2/20,Online,USD,15,105,8,10,232.13,165.81,2321.29,1658.06,663.22
SO16619,1/15/20,Online,USD,11,322,8,9,217.16,155.11,1954.42,1396.01,558.41
SO16620,5/8/20,Distributor,USD,20,179,2,5,168.96,120.68,844.79,603.42,241.37
SO16621,1/13/20,Online,USD,19,70,21,4,436.33,311.66,1745.32,1246.66,498.66
SO16622,5/9/20,Online,USD,21,155,1,9,236.58,168.99,2129.24,1520.89,608.36
SO16623,2/13/20,Distributor,USD,26,334,9,10,625.66,446.90,6256.58,4468.99,1787.59
SO16624,1/23/20,Wholesale,USD,11,124,21,3,308.12,220.09,924.36,660.26,264.10
SO16625,4/29/20,Distributor,USD,20,23,4,3,559.11,399.36,1677.33,1198.09,479.24
SO16626,1/25/20,In-Store,USD,22,289,40,8,376.71,269.08,3013.67,2152.62,861.05
SO16627,2/25/20,Wholesale,USD,16,40,29,8,308.15,220.11,2465.18,1760.84,704.34
SO16628,2/1/20,Distributor,USD,26,33,25,4,576.30,411.64,2305.21,1646.58,658.63
SO16629,5/29/20,In-Store,USD,9,367,43,10,429.86,307.04,4298.60,3070.43,1228.17
SO16630,4/14/20,Wholesale,USD,15,239,14,8,366.81,262.01,2934.48,2096.05,838.42
SO16631,4/16/20,Online,USD,13,273,31,4,153.03,109.30,612.11,437.22,174.89
SO16632,4/19/20,Online,USD,10,279,23,1,218.37,155.98,218.37,155.98,62.39
SO16633,1/25/20,Online,USD,10,189,46,2,591.81,422.72,1183.63,845.45,338.18
SO16634,2/8/20,Wholesale,USD,7,287,28,5,236.76,169.12,1183.81,845.58,338.23
SO16635,5/17/20,In-Store,USD,23,208,31,8,602.98,430.70,4823.86,3445.61,1378.24
SO16636,4/9/20,Distributor,USD,20,333,8,6,317.31,226.65,1903.89,1359.92,543.97
SO16637,5/24/20,Online,USD,19,181,13,9,582.77,416.27,5244.96,3746.40,1498.56
SO16638,2/18/20,Online,USD,2,311,47,8,527.71,376.94,4221.72,3015.51,1206.20
SO16639,4/8/20,Distributor,USD,17,234,40,4,566.88,404.91,2267.51,1619.65,647.86
SO16640,5/4/20,Wholesale,USD,11,55,28,3,545.62,389.73,1636.86,1169.19,467.67
SO16641,3/21/20,In-Store,USD,6,233,12,5,164.13,117.24,820.67,586.20,234.48
SO16642,4/7/20,In-Store,USD,10,17,22,4,609.05,435.03,2436.18,1740.13,696.05
SO16643,4/23/20,Wholesale,USD,10,152,24,3,464.89,332.07,1394.68,996.20,398.48
SO16644,3/27/20,Wholesale,USD,6,344,36,8,550.80,393.43,4406.43,3147.45,1258.98
SO16645,2/25/20,In-Store,USD,20,62,25,8,174.15,124.39,1393.19,995.14,398.05
SO16646,1/22/20,In-Store,USD,1,4,21,6,627.56,448.26,3765.37,2689.55,1075.82
SO16647,3/15/20,Wholesale,USD,23,27,12,6,388.92,277.80,2333.50,1666.78,666.71
SO16648,5/10/20,In-Store,USD,22,203,30,6,464.26,331.61,2785.56,1989.69,795.88
SO16649,1/23/20,Distributor,USD,2,293,40,6,500.44,357.46,3002.64,2144.74,857.90
SO16650,1/9/20,Wholesale,USD,5,344,6,6,575.96,411.40,3455.73,2468.38,987.35
SO16651,2/2/20,Distributor,USD,13,32,30,9,392.19,280.13,3529.68,2521.20,1008.48
SO16652,3/19/20,Distributor,USD,21,143,17,8,533.34,380.96,4266.73,3047.67,1219.07
SO16653,5/30/20,Distributor,USD,22,336,9,6,181.77,129.83,1090.61,779.01,311.60
SO16654,2/23/20,Wholesale,USD,25,359,37,6,488.51,348.93,2931.03,2093.60,837.44
SO16655,1/18/20,Wholesale,USD,5,20,46,1,403.18,287.99,403.18,287.99,115.19
SO16656,4/19/20,Online,USD,7,168,42,1,377.68,269.77,377.68,269.77,107.91
SO16657,5/17/20,Online,USD,10,12,16,7,641.05,457.89,4487.34,3205.24,1282.10
SO16658,2/17/20,Distributor,USD,21,326,17,10,261.03,186.45,2610.30,1864.50,745.80
SO16659,2/25/20,In-Store,USD,9,286,17,8,264.75,189.11,2118.03,1512.88,605.15
SO16660,4/29/20,Wholesale,USD,15,61,31,1,374.77,267.69,374.77,267.69,107.08
SO16661,3/13/20,Distributor,USD,4,188,26,2,526.62,376.15,1053.23,752.31,300.92
SO16662,3/15/20,In-Store,USD,18,333,22,6,598.09,427.21,3588.55,2563.25,1025.30
SO16663,3/3/20,Online,USD,12,220,4,1,399.53,285.38,399.53,285.38,114.15
SO16664,2/1/20,Online,USD,10,115,29,8,164.79,117.70,1318.28,941.63,376.65
SO16665,5/7/20,Online,USD,20,182,22,1,197.74,141.24,197.74,141.24,56.50
SO16666,4/30/20,Distributor,USD,25,335,21,4,578.45,413.18,2313.79,1652.71,661.08
SO16667,3/24/20,In-Store,USD,9,352,7,6,596.56,426.11,3579.35,2556.68,1022.67
SO16668,5/11/20,Online,USD,22,139,27,4,286.68,204.77,1146.73,819.10,327.64
SO16669,5/12/20,In-Store,USD,7,47,17,9,323.38,230.99,2910.42,2078.87,831.55
SO16670,5/20/20,Online,USD,25,290,37,3,355.76,254.11,1067.27,762.34,304.93
SO16671,4/28/20,Wholesale,USD,5,89,8,1,426.17,304.40,426.17,304.40,121.76
SO16672,4/1/20,Distributor,USD,6,6,26,4,432.50,308.93,1730.01,1235.72,494.29
SO16673,4/6/20,In-Store,USD,13,365,28,7,606.23,433.02,4243.61,3031.15,1212.46
SO16674,5/27/20,Wholesale,USD,11,36,38,3,477.53,341.09,1432.58,1023.27,409.31
SO16675,5/10/20,In-Store,USD,16,313,16,7,281.14,200.82,1968.00,1405.71,562.28
SO16676,5/22/20,Wholesale,USD,16,308,34,3,331.96,237.12,995.88,711.35,284.54
SO16677,1/17/20,In-Store,USD,20,305,13,10,635.95,454.25,6359.52,4542.51,1817.01
SO16678,2/21/20,Distributor,USD,18,346,20,4,327.33,233.80,1309.31,935.22,374.09
SO16679,4/9/20,Wholesale,USD,23,195,40,10,539.10,385.07,5391.00,3850.72,1540.29
SO16680,1/20/20,Distributor,USD,23,154,16,2,261.27,186.62,522.55,373.25,149.30
SO16681,1/17/20,Distributor,USD,24,173,11,6,366.71,261.93,2200.25,1571.61,628.64
SO16682,5/12/20,Online,USD,14,43,20,2,199.23,142.31,398.46,284.61,113.84
SO16683,4/12/20,Distributor,USD,16,350,21,8,349.13,249.38,2793.04,1995.03,798.01
SO16684,3/1/20,Distributor,USD,2,207,46,3,174.23,124.45,522.70,373.36,149.34
SO16685,3/19/20,Online,USD,12,24,12,10,218.93,156.38,2189.26,1563.76,625.50
SO16686,2/8/20,Distributor,USD,20,186,37,9,491.52,351.08,4423.67,3159.76,1263.90
SO16687,5/26/20,Wholesale,USD,13,196,12,8,551.68,394.06,4413.46,3152.47,1260.99
SO16688,3/12/20,Online,USD,21,303,5,2,461.55,329.68,923.10,659.36,263.74
SO16689,4/18/20,In-Store,USD,2,187,24,5,304.31,217.36,1521.53,1086.81,434.72
SO16690,4/6/20,Distributor,USD,20,262,17,5,524.65,374.75,2623.25,1873.75,749.50
SO16691,1/20/20,Distributor,USD,14,192,39,1,210.72,150.51,210.72,150.51,60.21
SO16692,2/21/20,Wholesale,USD,4,100,39,9,330.41,236.00,2973.65,2124.04,849.62
SO16693,2/17/20,Distributor,USD,5,64,11,3,277.10,197.93,831.30,593.78,237.51
SO16694,3/20/20,Online,USD,9,352,32,8,490.44,350.31,3923.53,2802.52,1121.01
SO16695,4/13/20,Wholesale,USD,3,120,25,9,285.09,203.64,2565.81,1832.72,733.09
SO16696,2/9/20,Online,USD,12,183,43,3,317.31,226.65,951.92,679.94,271.98
SO16697,1/10/20,Online,USD,3,307,34,2,312.61,223.29,625.22,446.59,178.63
SO16698,5/24/20,In-Store,USD,2,78,11,9,520.53,371.81,4684.80,3346.28,1338.51
SO16699,4/4/20,Wholesale,USD,22,33,2,4,411.19,293.71,1644.75,1174.82,469.93
SO16700,1/9/20,Online,USD,24,326,2,4,417.14,297.96,1668.56,1191.83,476.73
SO16701,1/16/20,In-Store,USD,2,328,24,8,206.97,147.84,1655.77,1182.70,473.08
SO16702,5/5/20,Distributor,USD,11,219,34,1,381.09,272.21,381.09,272.21,108.88
SO16703,2/9/20,Online,USD,6,187,15,8,319.83,228.45,2558.61,1827.58,731.03
SO16704,3/30/20,In-Store,USD,20,53,14,8,341.53,243.95,2732.20,1951.57,780.63
SO16705,2/28/20,In-Store,USD,22,300,38,2,606.16,432.97,1212.32,865.94,346.38
SO16706,4/1/20,Online,USD,15,7,37,7,294.76,210.54,2063.32,1473.80,589.52
SO16707,2/17/20,Wholesale,USD,21,345,22,1,376.39,268.85,376.39,268.85,107.54
SO16708,3/24/20,Wholesale,USD,6,13,1,2,403.37,288.12,806.74,576.24,230.50
SO16709,2/29/20,Distributor,USD,6,311,12,4,352.25,251.61,1408.99,1006.42,402.57
SO16710,1/24/20,Online,USD,7,20,40,10,384.86,274.90,3848.61,2749.01,1099.60
SO16711,1/31/20,Wholesale,USD,10,255,14,4,242.23,173.02,968.90,692.07,276.83
SO16712,3/14/20,Wholesale,USD,14,158,34,10,522.71,373.37,5227.14,3733.67,1493.47
SO16713,1/11/20,In-Store,USD,5,351,39,2,467.94,334.25,935.89,668.49,267.40
SO16714,5/22/20,Online,USD,24,40,14,3,244.85,174.89,734.56,524.68,209.87
SO16715,4/7/20,Online,USD,22,233,34,8,166.27,118.76,1330.13,950.09,380.04
SO16716,1/5/20,Online,USD,3,200,20,8,359.79,257.00,2878.36,2055.97,822.39
SO16717,1/9/20,Online,USD,1,17,3,10,250.33,178.81,2503.35,1788.11,715.24
SO16718,2/23/20,Online,USD,2,289,39,5,637.03,455.02,3185.14,2275.10,910.04
SO16719,3/16/20,Online,USD,18,2,32,9,397.95,284.25,3581.51,2558.22,1023.29
SO16720,3/8/20,In-Store,USD,3,173,6,6,575.39,410.99,3452.32,2465.95,986.38
SO16721,1/21/20,In-Store,USD,20,148,24,5,503.91,359.94,2519.57,1799.69,719.88
SO16722,3/1/20,Online,USD,24,201,7,5,306.47,218.91,1532.36,1094.54,437.82
SO16723,5/2/20,Online,USD,7,182,8,10,224.32,160.23,2243.23,1602.31,640.92
SO16724,2/29/20,Online,USD,6,346,29,3,208.38,148.84,625.13,446.52,178.61
SO16725,5/15/20,Distributor,USD,23,146,18,8,385.84,275.60,3086.73,2204.81,881.92
SO16726,3/27/20,In-Store,USD,8,213,36,2,435.26,310.90,870.53,621.80,248.72
SO16727,1/26/20,Online,USD,4,215,31,5,639.48,456.77,3197.39,2283.85,913.54
SO16728,5/19/20,Online,USD,19,126,19,4,190.58,136.13,762.32,544.52,217.81
SO16729,4/22/20,Online,USD,8,163,31,4,388.46,277.47,1553.86,1109.90,443.96
SO16730,5/31/20,Wholesale,USD,21,355,13,5,203.92,145.66,1019.62,728.30,291.32
SO16731,2/10/20,Online,USD,16,41,23,4,626.15,447.25,2504.61,1789.01,715.60
SO16732,4/24/20,Distributor,USD,14,356,5,10,473.84,338.46,4738.42,3384.58,1353.83
SO16733,1/10/20,In-Store,USD,13,72,4,1,437.08,312.20,437.08,312.20,124.88
SO16734,5/2/20,Distributor,USD,6,18,28,1,494.13,352.95,494.13,352.95,141.18
SO16735,4/23/20,Wholesale,USD,12,36,44,1,576.64,411.88,576.64,411.88,164.75
SO16736,5/2/20,Online,USD,2,208,41,5,288.34,205.96,1441.71,1029.79,411.92
SO16737,4/15/20,Online,USD,3,2,38,9,617.95,441.39,5561.56,3972.54,1589.02
SO16738,5/3/20,Distributor,USD,2,31,33,7,201.65,144.04,1411.54,1008.25,403.30
SO16739,2/9/20,Distributor,USD,3,307,4,5,327.92,234.23,1639.61,1171.15,468.46
SO16740,5/20/20,Wholesale,USD,18,23,8,10,530.19,378.71,5301.89,3787.06,1514.83
SO16741,4/4/20,In-Store,USD,13,230,44,3,528.57,377.55,1585.71,1132.65,453.06
SO16742,2/26/20,Online,USD,14,49,25,10,189.57,135.41,1895.72,1354.08,541.63
SO16743,4/30/20,In-Store,USD,3,78,13,5,328.07,234.34,1640.36,1171.68,468.67
SO16744,5/24/20,Online,USD,22,227,39,10,262.24,187.31,2622.38,1873.13,749.25
SO16745,5/22/20,Online,USD,20,59,27,4,256.18,182.98,1024.71,731.93,292.77
SO16746,3/21/20,In-Store,USD,17,71,3,10,352.73,251.95,3527.34,2519.53,1007.81
